0,left,25000,fit,1525,lates,201,expired,0,imbalance,104,low,0,med,0,high,0
DataSet,801,Constraints,0,run,0,fit,1525,lates,201,expired,0,imbalance,104,low,0,med,0,high,0,Evals,250,MiilsEval,1.872,elapsed,468
Plan by week / day 
Week , Day , Driver ID ,Group,Duty,Expiry Week, Final Year
9,3, 2012,EBT,2,35,false
9,4,  243,CEN,2,34,true
9,4,  649,CEN,2,39,false
9,4,  918,MAR,1,35,true	ON LATE DUTY!
9,4, 1029,MAR,2,22,false
9,4, 1528,LON,2,1,false
9,4, 1595,LON,2,29,false
9,4, 1711,LCB,2,8,false
9,4, 1822,ECB,2,21,false
9,4, 1854,ECB,2,13,false
9,4, 1980,EBT,2,29,false
9,5,   50,LMC,2,20,false
9,5,  332,CEN,2,7,false
9,5,  383,CEN,1,17,true	ON LATE DUTY!
9,5,  505,CEN,2,1,false
9,5,  639,CEN,2,21,false
9,5,  671,CEN,2,39,false
9,5,  968,MAR,2,8,false
9,5, 1219,MAR,2,37,true
9,5, 1592,LON,2,13,false
9,5, 1676,LCB,2,22,false
9,5, 1769,LCB,2,8,false
9,5, 1797,LCB,1,36,true	ON LATE DUTY!
10,1,   87,CEN,2,16,false
10,1,  102,CEN,2,36,false
10,1,  200,CEN,2,15,false
10,1,  356,CEN,2,12,false
10,1,  577,CEN,2,34,false
10,1,  602,CEN,2,35,true
10,1,  812,CEN,2,25,false
10,1, 1064,MAR,2,29,false
10,1, 1373,LON,2,20,false
10,1, 1519,LON,2,25,false
10,1, 1852,ECB,1,12,true	ON LATE DUTY!
10,1, 1996,EBT,2,15,false
10,2,  151,CEN,2,2,false
10,2,  912,MAR,2,17,false
10,2, 1274,LON,1,11,true	ON LATE DUTY!
10,2, 1342,LON,2,16,false
10,2, 1521,LON,2,29,false
10,2, 1643,LON,2,17,false
10,2, 1788,LCB,2,26,false
10,2, 1794,LCB,2,7,false
10,2, 1796,LCB,2,1,false
10,3,   35,OFF,2,6,false
10,3,   79,CEN,2,3,false
10,3,  110,CEN,2,7,false
10,3,  111,CEN,1,11,true	ON LATE DUTY!
10,3,  326,CEN,2,4,false
10,3,  476,CEN,1,27,true	ON LATE DUTY!
10,3,  640,CEN,2,19,false
10,3,  849,MAR,2,4,false
10,3,  865,MAR,2,18,false
10,3,  956,MAR,2,13,false
10,3, 1361,LON,2,4,false
10,4,   83,CEN,2,11,false
10,4,  614,CEN,2,21,false
10,4,  737,CEN,2,39,false
10,4,  885,MAR,2,15,false
10,4,  895,MAR,2,12,true
10,4, 1312,LON,2,32,false
10,4, 1937,ECB,2,22,true
10,4, 1961,EBT,1,16,true	ON LATE DUTY!
10,5,  201,CEN,2,13,false
10,5,  236,CEN,2,1,false
10,5,  512,CEN,2,11,true
10,5,  576,CEN,2,29,false
10,5,  866,MAR,1,17,true	ON LATE DUTY!
10,5, 1126,MAR,2,3,false
10,5, 1177,MAR,2,9,false
10,5, 1183,MAR,1,24,true	ON LATE DUTY!
10,5, 1276,LON,2,10,true
10,5, 1727,LCB,2,29,false
10,5, 1880,ECB,2,4,false
11,1,  493,CEN,2,8,false
11,1,  496,CEN,2,3,false
11,1,  723,CEN,2,16,true
11,1,  746,CEN,2,31,false
11,1,  782,CEN,2,27,false
11,1,  840,MAR,2,11,false
11,1, 1134,MAR,2,10,false
11,1, 1502,LON,2,5,false
11,1, 1708,LCB,2,22,false
11,1, 1752,LCB,2,12,false
11,1, 1871,ECB,2,16,true
11,2,  129,CEN,2,25,false
11,2,  205,CEN,2,20,false
11,2,  386,CEN,2,25,false
11,2,  683,CEN,2,25,false
11,2,  922,MAR,2,20,false
11,2, 1074,MAR,2,14,false
11,2, 1654,LON,2,12,true
11,2, 1677,LCB,2,31,false
11,2, 1968,EBT,2,26,true
11,3,  565,CEN,2,11,true
11,3,  593,CEN,2,18,false
11,3, 1366,LON,2,35,false
11,3, 1385,LON,2,19,false
11,3, 1421,LON,2,20,false
11,3, 1514,LON,2,9,false
11,3, 1739,LCB,2,28,false
11,4,  305,CEN,2,21,true
11,4,  451,CEN,2,19,false
11,4,  455,CEN,2,6,false
11,4,  578,CEN,2,35,false
11,4,  674,CEN,2,4,false
11,4,  690,CEN,1,11,true	ON LATE DUTY!
11,4,  839,MAR,2,30,false
11,4,  875,MAR,2,20,false
11,4, 1173,MAR,2,9,false
11,4, 1470,LON,2,2,false
11,5,  317,CEN,2,32,true
11,5,  348,CEN,2,31,false
11,5,  381,CEN,1,27,true	ON LATE DUTY!
11,5,  599,CEN,2,18,false
11,5,  787,CEN,2,39,false
11,5, 1165,MAR,2,13,false
11,5, 1423,LON,2,34,false
11,5, 1513,LON,2,11,false
12,1,  125,CEN,2,6,false
12,1,  330,CEN,2,5,false
12,1,  498,CEN,2,33,false
12,1,  669,CEN,2,2,false
12,1,  680,CEN,2,26,false
12,1,  932,MAR,2,24,false
12,1, 1111,MAR,2,2,false
12,1, 1491,LON,2,32,false
12,1, 1550,LON,2,26,false
12,1, 1759,LCB,2,22,true
12,1, 1856,ECB,2,29,false
12,2,  132,CEN,2,19,false
12,2,  351,CEN,2,33,false
12,2,  417,CEN,2,3,false
12,2,  449,CEN,2,16,true
12,2,  458,CEN,2,12,false
12,2,  519,CEN,2,12,true
12,2,  610,CEN,2,25,false
12,2,  656,CEN,2,20,false
12,2, 1122,MAR,2,22,true
12,2, 1450,LON,2,24,true
12,2, 1622,LON,2,38,false
12,2, 2004,EBT,2,12,false
12,3,  239,CEN,2,26,false
12,3,  308,CEN,2,35,true
12,3,  522,CEN,2,4,false
12,3,  611,CEN,2,34,false
12,3,  858,MAR,2,29,false
12,3, 1238,LON,2,35,false
12,3, 1251,LON,2,5,false
12,3, 1546,LON,2,37,false
12,3, 1663,LON,2,34,false
12,3, 1998,EBT,2,34,false
12,4,  295,CEN,2,3,false
12,4,  349,CEN,2,18,false
12,4,  623,CEN,2,15,false
12,4,  727,CEN,2,24,true
12,4,  878,MAR,2,10,false
12,4, 1052,MAR,2,9,false
12,4, 1195,MAR,2,17,false
12,4, 1322,LON,2,8,false
12,4, 1383,LON,1,26,true	ON LATE DUTY!
12,4, 1475,LON,2,36,false
12,4, 1518,LON,2,4,false
12,4, 2005,EBT,2,27,false
12,5,   23,OFF,2,21,false
12,5,   40,OFF,2,17,false
12,5,   89,CEN,2,18,true
12,5,  186,CEN,2,29,false
12,5,  323,CEN,1,22,true	ON LATE DUTY!
12,5,  777,CEN,2,18,false
12,5, 1028,MAR,2,29,false
12,5, 1112,MAR,2,9,false
12,5, 1142,MAR,1,20,true	ON LATE DUTY!
12,5, 1317,LON,1,12,true	ON LATE DUTY!
12,5, 1648,LON,2,27,true
12,5, 1990,EBT,2,32,false
13,1,  137,CEN,2,32,true
13,1,  725,CEN,2,11,false
13,1,  786,CEN,2,23,false
13,1,  869,MAR,1,15,true	ON LATE DUTY!
13,1,  942,MAR,2,27,false
13,1, 1194,MAR,2,29,false
13,1, 1256,LON,2,19,false
13,1, 1571,LON,2,27,true
13,1, 1829,ECB,2,5,false
13,1, 1900,ECB,2,14,true
13,2,  321,CEN,2,30,false
13,2,  618,CEN,2,6,false
13,2,  622,CEN,2,30,false
13,2,  821,CEN,2,23,false
13,2, 1046,MAR,2,33,false
13,2, 1138,MAR,2,12,false
13,2, 1324,LON,2,22,true
13,2, 1628,LON,2,21,true
13,2, 1668,LON,2,32,false
13,2, 1688,LCB,1,17,true	ON LATE DUTY!
13,2, 1988,EBT,1,15,true	ON LATE DUTY!
13,3,  107,CEN,2,13,true
13,3,  629,CEN,1,21,true	ON LATE DUTY!
13,3,  651,CEN,2,26,false
13,3, 1069,MAR,2,9,false
13,3, 1298,LON,2,13,true
13,3, 1515,LON,2,24,false
13,3, 1651,LON,2,16,false
13,3, 1928,ECB,2,1,false
13,4,   57,LMC,2,10,false
13,4,  337,CEN,2,23,false
13,4,  384,CEN,1,21,true	ON LATE DUTY!
13,4,  753,CEN,2,3,false
13,4, 1032,MAR,2,7,false
13,4, 1035,MAR,2,9,false
13,4, 1656,LON,2,22,false
13,4, 1908,ECB,2,36,false
13,4, 1932,ECB,2,33,false
13,4, 2003,EBT,2,10,false
13,5,  290,CEN,2,5,false
13,5,  644,CEN,2,27,false
13,5,  827,MAR,2,14,false
13,5,  853,MAR,2,37,false
13,5,  929,MAR,2,11,false
13,5,  939,MAR,2,27,false
13,5, 1415,LON,2,33,false
13,5, 1547,LON,2,5,false
13,5, 1556,LON,2,13,false
13,5, 1789,LCB,2,32,false
13,5, 1967,EBT,2,32,false
14,1,  165,CEN,2,36,false
14,1,  448,CEN,2,21,false
14,1,  523,CEN,2,30,false
14,1,  796,CEN,2,24,false
14,1,  898,MAR,2,26,false
14,1, 1224,LON,1,14,true	ON LATE DUTY!
14,1, 1461,LON,2,36,false
14,1, 1573,LON,1,22,true	ON LATE DUTY!
14,1, 1855,ECB,2,29,false
14,1, 1893,ECB,1,31,true	ON LATE DUTY!
14,2,    4,OFF,2,39,false
14,2,  318,CEN,2,7,false
14,2,  516,CEN,2,39,false
14,2,  752,CEN,2,34,false
14,2, 1431,LON,2,36,false
14,2, 1501,LON,2,13,false
14,2, 1594,LON,2,3,false
14,2, 1816,ECB,2,18,false
14,3,   16,OFF,2,5,false
14,3,  183,CEN,1,23,true	ON LATE DUTY!
14,3,  281,CEN,2,39,false
14,3,  393,CEN,2,29,false
14,3,  408,CEN,2,11,false
14,3,  596,CEN,2,8,false
14,3,  631,CEN,1,17,true	ON LATE DUTY!
14,3, 1269,LON,2,23,true
14,3, 1311,LON,2,1,false
14,3, 1559,LON,2,29,false
14,3, 1574,LON,2,11,false
14,3, 1873,ECB,2,1,false
14,4,  119,CEN,2,14,false
14,4,  691,CEN,1,39,true	ON LATE DUTY!
14,4, 1148,MAR,2,14,false
14,4, 1167,MAR,2,5,false
14,4, 1495,LON,2,15,true
14,4, 1678,LCB,2,32,false
14,4, 1902,ECB,1,20,true	ON LATE DUTY!
14,4, 1903,ECB,2,11,false
14,4, 1949,ECB,2,21,false
14,5,   56,LMC,2,27,false
14,5,  333,CEN,2,35,false
14,5,  504,CEN,2,27,false
14,5,  561,CEN,1,15,true	ON LATE DUTY!
14,5,  702,CEN,2,23,false
14,5,  911,MAR,2,19,false
14,5,  955,MAR,1,29,true	ON LATE DUTY!
14,5, 1426,LON,2,17,true
14,5, 1719,LCB,1,15,true	ON LATE DUTY!
14,5, 1881,ECB,2,32,true
15,1,   17,OFF,2,33,true
15,1,  179,CEN,2,17,false
15,1,  258,CEN,2,19,false
15,1,  471,CEN,2,11,false
15,1,  575,CEN,1,30,true	ON LATE DUTY!
15,1,  963,MAR,2,15,true
15,1, 1125,MAR,2,24,false
15,1, 1405,LON,2,4,false
15,1, 1561,LON,2,9,false
15,1, 1717,LCB,1,33,true	ON LATE DUTY!
15,2,   98,CEN,2,15,false
15,2,  472,CEN,2,21,false
15,2,  552,CEN,2,30,false
15,2,  822,CEN,2,1,false
15,2,  871,MAR,2,20,false
15,2, 1036,MAR,2,27,false
15,2, 1220,MAR,2,34,false
15,2, 1260,LON,2,3,false
15,2, 1626,LON,2,20,false
15,2, 1758,LCB,2,39,false
15,3,  196,CEN,2,15,false
15,3,  199,CEN,2,27,false
15,3,  342,CEN,2,23,true
15,3,  382,CEN,2,38,false
15,3,  688,CEN,2,35,false
15,3, 1175,MAR,2,4,false
15,3, 1200,MAR,2,20,false
15,3, 1438,LON,2,33,false
15,3, 1666,LON,2,25,false
15,3, 1874,ECB,2,7,false
15,3, 1993,EBT,2,33,false
15,4,   62,LMC,2,32,false
15,4,  147,CEN,2,25,false
15,4,  424,CEN,2,20,false
15,4,  778,CEN,2,7,false
15,4,  901,MAR,2,21,false
15,4,  953,MAR,2,2,false
15,4, 1299,LON,2,39,false
15,4, 1379,LON,2,12,false
15,4, 1433,LON,2,10,false
15,4, 1598,LON,2,20,false
15,4, 1722,LCB,2,30,false
15,5,  123,CEN,2,32,false
15,5,  604,CEN,2,4,false
15,5,  804,CEN,2,10,false
15,5,  807,CEN,2,23,false
15,5, 1198,MAR,2,8,false
15,5, 1247,LON,2,5,false
15,5, 1261,LON,2,32,true
15,5, 1279,LON,1,18,true	ON LATE DUTY!
15,5, 1354,LON,2,28,true
15,5, 1422,LON,2,34,false
15,5, 1473,LON,2,7,false
15,5, 1835,ECB,2,36,false
16,1,  555,CEN,2,17,true
16,1,  581,CEN,2,26,false
16,1,  792,CEN,2,16,true
16,1,  882,MAR,2,11,false
16,1,  996,MAR,2,3,false
16,1, 1489,LON,2,8,false
16,1, 1659,LON,2,7,false
16,1, 1767,LCB,2,24,false
16,1, 1820,ECB,2,2,false
16,1, 1823,ECB,2,5,false
16,2,   69,LMC,2,13,false
16,2,  328,CEN,2,25,false
16,2,  608,CEN,2,25,false
16,2,  704,CEN,2,11,false
16,2,  766,CEN,2,27,false
16,2,  843,MAR,2,35,false
16,2, 1171,MAR,2,6,false
16,2, 1337,LON,2,33,false
16,2, 1384,LON,1,20,true	ON LATE DUTY!
16,2, 1472,LON,2,5,false
16,2, 1490,LON,2,26,false
16,3,    0,OFF,2,18,false
16,3,  385,CEN,1,22,true	ON LATE DUTY!
16,3,  473,CEN,2,20,false
16,3,  791,CEN,2,28,false
16,3, 1453,LON,1,17,true	ON LATE DUTY!
16,3, 1875,ECB,2,34,false
16,3, 1878,ECB,2,34,false
16,3, 1883,ECB,2,12,false
16,4,  106,CEN,2,26,false
16,4,  157,CEN,2,30,false
16,4,  336,CEN,1,17,true	ON LATE DUTY!
16,4,  634,CEN,2,38,false
16,4,  764,CEN,2,38,false
16,4,  767,CEN,2,29,false
16,4, 1404,LON,1,24,true	ON LATE DUTY!
16,4, 1539,LON,2,7,false
16,4, 1785,LCB,2,38,false
16,5,   48,OFF,2,26,false
16,5,   55,LMC,2,8,false
16,5,  214,CEN,2,38,false
16,5,  543,CEN,2,7,false
16,5,  609,CEN,2,10,false
16,5, 1289,LON,2,14,false
16,5, 1356,LON,2,39,true
16,5, 1499,LON,2,21,false
16,5, 1532,LON,1,31,true	ON LATE DUTY!
16,5, 1644,LON,2,29,true
16,5, 1673,LON,2,13,false
17,1,  127,CEN,2,38,false
17,1,  279,CEN,2,35,false
17,1,  355,CEN,2,14,false
17,1,  518,CEN,2,3,false
17,1,  628,CEN,2,6,false
17,1,  781,CEN,2,32,false
17,1, 1161,MAR,2,8,false
17,1, 1296,LON,2,28,false
17,1, 1363,LON,2,31,true
17,1, 1842,ECB,2,26,false
17,2,  431,CEN,2,24,false
17,2,  491,CEN,2,11,false
17,2,  831,MAR,2,1,false
17,2,  864,MAR,2,18,false
17,2,  977,MAR,2,38,false
17,2, 1066,MAR,2,5,false
17,2, 1083,MAR,2,33,true
17,2, 1300,LON,2,30,false
17,2, 1498,LON,2,9,false
17,2, 1591,LON,2,18,true
17,2, 1695,LCB,2,3,false
17,3,  115,CEN,2,26,true
17,3,  267,CEN,2,22,false
17,3,  310,CEN,2,21,true
17,3,  374,CEN,2,36,false
17,3,  530,CEN,2,1,false
17,3,  533,CEN,2,19,false
17,3,  595,CEN,2,14,false
17,3,  710,CEN,2,18,false
17,3,  715,CEN,2,19,true
17,3,  810,CEN,1,39,true	ON LATE DUTY!
17,3, 1244,LON,2,24,false
17,3, 1861,ECB,2,24,false
17,4,   76,CEN,2,20,true
17,4,  259,CEN,2,30,false
17,4,  320,CEN,2,20,false
17,4, 1181,MAR,2,2,false
17,4, 1248,LON,2,24,false
17,4, 1355,LON,2,8,false
17,4, 1403,LON,2,14,false
17,4, 1635,LON,2,32,false
17,4, 1691,LCB,2,31,false
17,4, 1806,LCB,2,38,false
17,4, 1936,ECB,2,21,true
17,5,  167,CEN,2,18,true
17,5,  343,CEN,2,22,false
17,5,  546,CEN,1,19,true	ON LATE DUTY!
17,5,  652,CEN,2,5,false
17,5,  960,MAR,1,23,true	ON LATE DUTY!
17,5, 1095,MAR,2,23,true
17,5, 1254,LON,1,21,true	ON LATE DUTY!
17,5, 1583,LON,2,10,false
17,5, 1766,LCB,1,34,true	ON LATE DUTY!
17,5, 1960,EBT,2,26,false
18,1,  230,CEN,2,20,false
18,1,  312,CEN,2,25,false
18,1,  413,CEN,2,17,false
18,1,  606,CEN,2,20,false
18,1,  721,CEN,2,11,false
18,1,  770,CEN,2,35,false
18,1, 1078,MAR,2,26,false
18,1, 1094,MAR,2,38,false
18,1, 1268,LON,2,37,false
18,2,   22,OFF,2,23,true
18,2,   66,LMC,2,25,true
18,2,  338,CEN,2,14,false
18,2,  411,CEN,2,36,false
18,2,  621,CEN,2,27,true
18,2,  660,CEN,2,37,false
18,2, 1135,MAR,2,13,false
18,2, 1313,LON,2,19,false
18,2, 1745,LCB,2,19,false
18,2, 1762,LCB,2,31,false
18,2, 1992,EBT,2,33,false
18,3,  400,CEN,2,19,false
18,3,  617,CEN,2,10,false
18,3,  921,MAR,2,13,false
18,3, 1159,MAR,2,33,false
18,3, 1230,LON,2,28,false
18,3, 1442,LON,2,1,false
18,3, 1483,LON,2,5,false
18,3, 1885,ECB,2,1,false
18,3, 1924,ECB,2,5,false
18,4,   65,LMC,2,24,false
18,4,   77,CEN,2,31,true
18,4,   81,CEN,2,32,true
18,4,  314,CEN,1,20,true	ON LATE DUTY!
18,4,  363,CEN,2,33,false
18,4,  536,CEN,2,17,false
18,4,  632,CEN,2,35,false
18,4,  761,CEN,2,22,false
18,4, 1282,LON,2,27,false
18,5,    5,OFF,2,31,false
18,5,   43,OFF,2,16,false
18,5,  459,CEN,1,27,true	ON LATE DUTY!
18,5,  732,CEN,2,36,false
18,5, 1214,MAR,2,36,false
18,5, 1689,LCB,1,19,true	ON LATE DUTY!
18,5, 1951,ECB,2,16,false
18,5, 2010,EBT,2,19,false
19,1,   67,LMC,2,4,false
19,1,  375,CEN,2,8,false
19,1,  579,CEN,2,38,false
19,1,  775,CEN,2,6,false
19,1,  852,MAR,2,23,false
19,1,  931,MAR,1,26,true	ON LATE DUTY!
19,1, 1106,MAR,2,22,false
19,1, 1575,LON,2,6,false
19,1, 1781,LCB,1,25,true	ON LATE DUTY!
19,1, 1795,LCB,2,2,false
19,1, 1857,ECB,2,9,false
19,1, 1935,ECB,2,2,false
19,2,   96,CEN,2,9,false
19,2,  177,CEN,2,21,false
19,2,  180,CEN,1,30,true	ON LATE DUTY!
19,2,  435,CEN,2,25,false
19,2,  529,CEN,2,13,false
19,2,  731,CEN,2,7,false
19,2,  805,CEN,2,29,true
19,2,  917,MAR,2,36,false
19,2, 1725,LCB,2,30,false
19,2, 1860,ECB,2,21,true
19,2, 2002,EBT,2,13,false
19,3,  409,CEN,2,25,false
19,3,  532,CEN,2,1,false
19,3,  738,CEN,2,32,false
19,3,  756,CEN,2,18,false
19,3,  793,CEN,2,10,false
19,3, 1172,MAR,2,4,false
19,3, 1186,MAR,2,33,false
19,3, 1522,LON,2,8,false
19,3, 1568,LON,1,23,true	ON LATE DUTY!
19,3, 1897,ECB,2,2,false
19,3, 2000,EBT,2,36,false
19,4,   34,OFF,2,21,true
19,4,  142,CEN,2,12,false
19,4,  362,CEN,2,1,false
19,4,  549,CEN,2,21,false
19,4,  836,MAR,2,3,false
19,4,  946,MAR,2,13,false
19,4, 1253,LON,2,9,false
19,4, 1714,LCB,2,2,false
19,4, 1929,ECB,2,13,false
19,5,  256,CEN,2,23,false
19,5,  708,CEN,2,34,false
19,5,  780,CEN,2,15,false
19,5,  994,MAR,1,29,true	ON LATE DUTY!
19,5, 1104,MAR,2,33,false
19,5, 1139,MAR,2,27,false
19,5, 1393,LON,2,39,false
19,5, 1778,LCB,2,15,false
19,5, 1819,ECB,2,22,false
20,1,  181,CEN,1,25,true	ON LATE DUTY!
20,1,  232,CEN,2,25,false
20,1,  354,CEN,2,17,false
20,1,  398,CEN,2,16,false
20,1,  453,CEN,2,22,false
20,1,  499,CEN,2,31,false
20,1,  717,CEN,2,8,false
20,1, 1272,LON,2,23,false
20,1, 1285,LON,2,24,false
20,1, 1690,LCB,2,20,false
20,1, 1761,LCB,2,5,false
20,1, 1938,ECB,2,28,false
20,2,  429,CEN,2,20,true
20,2,  707,CEN,2,27,false
20,2,  889,MAR,2,30,false
20,2,  962,MAR,2,3,false
20,2, 1003,MAR,2,29,false
20,2, 1096,MAR,2,21,false
20,2, 1246,LON,2,1,false
20,2, 1321,LON,2,32,false
20,2, 1488,LON,2,5,false
20,2, 1614,LON,2,5,false
20,2, 1741,LCB,2,8,false
20,3,  238,CEN,2,12,false
20,3,  327,CEN,2,19,false
20,3,  347,CEN,2,3,false
20,3,  369,CEN,2,26,false
20,3,  675,CEN,2,23,true
20,3,  933,MAR,1,26,true	ON LATE DUTY!
20,3, 1133,MAR,2,38,true
20,3, 1242,LON,2,3,false
20,3, 1258,LON,2,20,false
20,3, 1756,LCB,2,26,false
20,3, 1865,ECB,2,17,false
20,3, 1926,ECB,2,33,false
20,4,   13,OFF,2,2,false
20,4,  389,CEN,2,18,false
20,4,  457,CEN,2,34,false
20,4,  988,MAR,2,9,false
20,4, 1136,MAR,2,32,false
20,4, 1425,LON,2,36,false
20,4, 1580,LON,2,19,false
20,4, 1609,LON,2,17,false
20,4, 1726,LCB,2,25,false
20,4, 1906,ECB,2,2,false
20,5,  146,CEN,2,13,false
20,5,  293,CEN,2,7,false
20,5,  989,MAR,2,30,true
20,5, 1045,MAR,2,31,false
20,5, 1070,MAR,2,23,false
20,5, 1091,MAR,2,29,false
20,5, 1101,MAR,1,38,true	ON LATE DUTY!
20,5, 1131,MAR,2,3,false
20,5, 1624,LON,2,34,false
21,1,  242,CEN,2,26,false
21,1,  311,CEN,2,35,false
21,1,  403,CEN,2,39,false
21,1, 1087,MAR,2,15,false
21,1, 1163,MAR,2,7,false
21,1, 1493,LON,2,19,false
21,1, 1505,LON,2,35,false
21,2,  319,CEN,2,15,false
21,2,  404,CEN,2,23,false
21,2,  584,CEN,2,12,false
21,2,  693,CEN,2,13,false
21,2,  938,MAR,2,19,false
21,2, 1188,MAR,2,36,false
21,2, 1215,MAR,2,23,false
21,2, 1510,LON,2,4,false
21,2, 1811,LCB,2,4,false
21,3,  304,CEN,2,35,false
21,3,  478,CEN,2,24,false
21,3,  677,CEN,2,15,false
21,3,  893,MAR,2,8,false
21,3,  927,MAR,2,3,false
21,3,  959,MAR,2,26,false
21,3, 1412,LON,2,13,false
21,3, 1562,LON,2,13,false
21,3, 1639,LON,2,32,false
21,3, 1747,LCB,2,22,true
21,3, 1765,LCB,2,11,false
21,4,   74,CEN,2,19,false
21,4,  500,CEN,2,2,false
21,4,  700,CEN,2,30,false
21,4,  789,CEN,2,26,false
21,4,  862,MAR,2,39,false
21,4, 1225,LON,2,27,false
21,4, 1487,LON,2,12,false
21,4, 1535,LON,2,3,false
21,4, 1987,EBT,2,22,false
21,5,   51,LMC,2,2,false
21,5,  193,CEN,2,5,false
21,5,  240,CEN,2,20,false
21,5,  399,CEN,2,14,false
21,5,  742,CEN,2,33,false
21,5,  947,MAR,2,1,false
21,5, 1166,MAR,2,21,true
21,5, 1712,LCB,2,9,false
21,5, 1867,ECB,2,17,false
22,1,  477,CEN,2,19,false
22,1,  719,CEN,2,34,false
22,1,  851,MAR,2,2,false
22,1, 1564,LON,2,37,false
22,1, 1686,LCB,2,7,false
22,1, 1715,LCB,2,29,true
22,1, 1805,LCB,2,14,false
22,2,  264,CEN,1,32,true	ON LATE DUTY!
22,2,  416,CEN,2,33,false
22,2,  607,CEN,2,23,true
22,2,  670,CEN,2,37,true
22,2, 1263,LON,2,25,false
22,2, 1466,LON,2,10,false
22,2, 1764,LCB,2,28,false
22,2, 1909,ECB,2,33,false
22,2, 1934,ECB,2,10,false
22,3,  272,CEN,2,13,false
22,3,  280,CEN,2,16,false
22,3,  480,CEN,2,31,false
22,3,  589,CEN,2,33,false
22,3,  987,MAR,2,16,false
22,3, 1222,MAR,1,26,true	ON LATE DUTY!
22,3, 1439,LON,2,26,true
22,3, 1485,LON,2,22,false
22,3, 1544,LON,2,33,false
22,3, 1850,ECB,2,35,false
22,4,  122,CEN,2,9,false
22,4,  357,CEN,2,22,false
22,4,  443,CEN,2,37,false
22,4,  488,CEN,2,33,false
22,4,  502,CEN,2,35,false
22,4,  682,CEN,2,25,false
22,4,  728,CEN,2,4,false
22,4,  883,MAR,2,17,false
22,4, 1039,MAR,2,7,false
22,4, 1506,LON,2,6,false
22,4, 1570,LON,1,26,true	ON LATE DUTY!
22,4, 1698,LCB,2,25,false
22,5,  441,CEN,2,32,false
22,5,  547,CEN,2,33,false
22,5,  553,CEN,2,23,false
22,5,  712,CEN,2,24,false
22,5,  726,CEN,2,1,false
22,5,  828,MAR,2,32,false
22,5, 1280,LON,2,28,true
22,5, 1456,LON,2,5,false
22,5, 1497,LON,2,18,false
22,5, 1815,ECB,2,9,false
22,5, 2001,EBT,2,39,false
23,1,   46,OFF,2,17,false
23,1,  108,CEN,2,8,false
23,1,  481,CEN,2,33,false
23,1,  684,CEN,2,16,false
23,1, 1264,LON,2,35,false
23,1, 1340,LON,2,25,false
23,1, 1471,LON,2,12,false
23,1, 1813,LCB,1,28,true	ON LATE DUTY!
23,2,  152,CEN,2,15,false
23,2,  486,CEN,2,23,true
23,2,  635,CEN,2,18,false
23,2, 1041,MAR,2,7,false
23,2, 1162,MAR,2,29,true
23,2, 1740,LCB,2,16,false
23,2, 1777,LCB,2,38,true
23,3,   29,OFF,2,18,false
23,3,  135,CEN,2,1,false
23,3,  854,MAR,2,30,false
23,3, 1043,MAR,2,33,false
23,3, 1345,LON,1,34,true	ON LATE DUTY!
23,3, 1512,LON,2,30,true
23,3, 1846,ECB,2,27,false
23,4,   82,CEN,2,32,false
23,4,  208,CEN,2,6,false
23,4,  406,CEN,2,29,false
23,4,  508,CEN,1,29,true	ON LATE DUTY!
23,4,  582,CEN,2,34,false
23,4,  706,CEN,2,26,true
23,4,  890,MAR,2,3,false
23,4,  986,MAR,2,29,false
23,4, 1117,MAR,2,11,false
23,4, 1293,LON,2,30,true
23,4, 1336,LON,1,25,true	ON LATE DUTY!
23,4, 1615,LON,2,39,false
23,5,   92,CEN,2,14,false
23,5,  282,CEN,2,32,false
23,5,  981,MAR,2,26,true
23,5, 1287,LON,2,30,false
23,5, 1662,LON,2,32,false
23,5, 1930,ECB,2,24,false
23,5, 1995,EBT,2,6,false
24,1,  202,CEN,2,36,false
24,1,  226,CEN,2,20,false
24,1,  228,CEN,2,23,false
24,1,  650,CEN,2,30,false
24,1,  655,CEN,2,22,false
24,1, 1732,LCB,2,11,false
24,1, 1772,LCB,2,18,false
24,1, 1918,ECB,2,28,false
24,1, 1931,ECB,2,36,true
24,2,  198,CEN,2,31,false
24,2,  220,CEN,1,31,true	ON LATE DUTY!
24,2,  358,CEN,2,22,false
24,2, 1006,MAR,2,33,false
24,2, 1396,LON,2,27,true
24,2, 1440,LON,2,23,false
24,2, 1530,LON,2,6,false
24,2, 1593,LON,2,35,false
24,2, 1604,LON,2,33,false
24,2, 1802,LCB,2,26,false
24,3,  585,CEN,2,8,false
24,3,  754,CEN,2,35,true
24,3,  900,MAR,1,39,true	ON LATE DUTY!
24,3,  992,MAR,2,13,false
24,3, 1080,MAR,2,35,false
24,3, 1250,LON,1,31,true	ON LATE DUTY!
24,3, 1605,LON,2,37,false
24,3, 1707,LCB,2,22,false
24,3, 1800,LCB,2,26,false
24,4,  182,CEN,2,36,true
24,4,  475,CEN,1,31,true	ON LATE DUTY!
24,4, 1107,MAR,2,38,false
24,4, 1228,LON,2,38,false
24,4, 1339,LON,2,25,false
24,4, 1452,LON,2,21,false
24,4, 1474,LON,2,17,false
24,4, 1720,LCB,2,22,false
24,5,  288,CEN,2,16,false
24,5,  325,CEN,2,35,false
24,5,  487,CEN,2,33,true
24,5,  666,CEN,2,28,false
